,index,id,billing_system_id,event_type,created_at,updated_at,user_id,payload,event_time,user_id_str,year-month
1285,36860,38113,evt_17m4UgB3hEhqM7EoN6cCgZxZ,invoice.payment_failed,2016-03-06 16:12:41.891898,2016-03-06 16:12:41.891898,469,"{""id"":""evt_17m4UgB3hEhqM7EoN6cCgZxZ"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457280754,""data"":{""object"":{""id"":""in_17m3QBB3hEhqM7EoOVZ5kdCx"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17m4UfB3hEhqM7EooF5jGKIE"",""closed"":false,""currency"":""usd"",""customer"":""cus_7liQOqYvX6BavL"",""date"":1457276631,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7oJySIGGp9Qg4u"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457276400,""end"":1457881200},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17m3QBB3hEhqM7EoOVZ5kdCx/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457539953,""paid"":false,""period_end"":1457276400,""period_start"":1456671600,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7oJySIGGp9Qg4u"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457276640,""statement_description"":null,""payment"":""ch_17m4UfB3hEhqM7EooF5jGKIE""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 16:12:34,469,2015-04
1286,36893,38144,evt_17m5SpB3hEhqM7EoTiMlwztU,invoice.payment_failed,2016-03-06 17:14:51.262455,2016-03-06 17:14:51.262455,600,"{""id"":""evt_17m5SpB3hEhqM7EoTiMlwztU"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457284483,""data"":{""object"":{""id"":""in_17m4OJB3hEhqM7Eohvt2pkzE"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17m5SoB3hEhqM7EodnS10wuB"",""closed"":false,""currency"":""usd"",""customer"":""cus_7xKAE1C1RQ6zqQ"",""date"":1457280359,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7xLZl11gWTnEbM"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457280000,""end"":1457884800},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17m4OJB3hEhqM7Eohvt2pkzE/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457543682,""paid"":false,""period_end"":1457280000,""period_start"":1456675200,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7xLZl11gWTnEbM"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457280373,""statement_description"":null,""payment"":""ch_17m5SoB3hEhqM7EodnS10wuB""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 17:14:43,600,2015-04
1287,36900,38151,evt_17m5SpB3hEhqM7EoXKU2TRzM,invoice.payment_failed,2016-03-06 17:14:53.061571,2016-03-06 17:14:53.061571,555,"{""id"":""evt_17m5SpB3hEhqM7EoXKU2TRzM"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457284483,""data"":{""object"":{""id"":""in_17m4OJB3hEhqM7Eo3mPBFuMO"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17m5SoB3hEhqM7EoVv2sSUup"",""closed"":false,""currency"":""usd"",""customer"":""cus_7s2q93qVj8GUaQ"",""date"":1457280359,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7ssqQhDhCfgiBT"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457280000,""end"":1457884800},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17m4OJB3hEhqM7Eo3mPBFuMO/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457543682,""paid"":false,""period_end"":1457280000,""period_start"":1456675200,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7ssqQhDhCfgiBT"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457280374,""statement_description"":null,""payment"":""ch_17m5SoB3hEhqM7EoVv2sSUup""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 17:14:43,555,2015-04
1288,36908,38161,evt_17m5SqB3hEhqM7Eoe5wMm9J9,invoice.payment_failed,2016-03-06 17:14:55.515975,2016-03-06 17:14:55.515975,543,"{""id"":""evt_17m5SqB3hEhqM7Eoe5wMm9J9"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457284484,""data"":{""object"":{""id"":""in_17m4OKB3hEhqM7EogDKTxyns"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17m5SoB3hEhqM7EopOCsqtYj"",""closed"":false,""currency"":""usd"",""customer"":""cus_7sR8p6VyzeF6HI"",""date"":1457280360,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7sRQy7gWxP8mD9"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457280000,""end"":1457884800},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17m4OKB3hEhqM7EogDKTxyns/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457543682,""paid"":false,""period_end"":1457280000,""period_start"":1456675200,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7sRQy7gWxP8mD9"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457280373,""statement_description"":null,""payment"":""ch_17m5SoB3hEhqM7EopOCsqtYj""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 17:14:44,543,2015-04
1289,36923,38175,evt_17m5VqB3hEhqM7EoPUQakyLn,invoice.payment_failed,2016-03-06 17:17:53.133827,2016-03-06 17:17:53.133827,389,"{""id"":""evt_17m5VqB3hEhqM7EoPUQakyLn"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457284670,""data"":{""object"":{""id"":""in_17kywkB3hEhqM7EoETseWB1h"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_17m5VpB3hEhqM7Eo7h3T2TeU"",""closed"":false,""currency"":""usd"",""customer"":""cus_7Xt7LAKJWrXFzz"",""date"":1457021102,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7Xt7b2Ed90Z9bS"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457020800,""end"":1457625600},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17kywkB3hEhqM7EoETseWB1h/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1457020800,""period_start"":1456416000,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7Xt7b2Ed90Z9bS"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457021112,""statement_description"":null,""payment"":""ch_17m5VpB3hEhqM7Eo7h3T2TeU""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 17:17:50,389,2015-04
1290,36925,38177,evt_17m5bVB3hEhqM7Eot0kjsAod,invoice.payment_failed,2016-03-06 17:23:47.117309,2016-03-06 17:23:47.117309,271,"{""id"":""evt_17m5bVB3hEhqM7Eot0kjsAod"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457285021,""data"":{""object"":{""id"":""in_17kywkB3hEhqM7EoBwrN190E"",""object"":""invoice"",""amount_due"":5700,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_17m5bUB3hEhqM7EoGzyZjQO3"",""closed"":false,""currency"":""usd"",""customer"":""cus_7Jj9sV2wy2ieHd"",""date"":1457021102,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7y7RNJyXhb3lsE"",""object"":""line_item"",""amount"":5700,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457020800,""end"":1458230400},""plan"":{""id"":""alice_metro_fortnight"",""object"":""plan"",""amount"":5700,""created"":1447865946,""currency"":""usd"",""interval"":""week"",""interval_count"":2,""livemode"":true,""metadata"":{},""name"":""Alice Metro Biweekly"",""statement_descriptor"":null,""trial_period_days"":null,""statement_description"":null},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17kywkB3hEhqM7EoBwrN190E/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1457020800,""period_start"":1456353213,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7y7RNJyXhb3lsE"",""subtotal"":5700,""tax"":null,""tax_percent"":null,""total"":5700,""webhooks_delivered_at"":1457021112,""statement_description"":null,""payment"":""ch_17m5bUB3hEhqM7EoGzyZjQO3""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 17:23:41,271,2015-04
1291,36927,38179,evt_17m64QB3hEhqM7EoxkY175Vl,invoice.payment_failed,2016-03-06 17:53:41.556208,2016-03-06 17:53:41.556208,150,"{""id"":""evt_17m64QB3hEhqM7EoxkY175Vl"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457286814,""data"":{""object"":{""id"":""in_17kzMtB3hEhqM7Eoa2pc1IK7"",""object"":""invoice"",""amount_due"":2825,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_17m64PB3hEhqM7EoCQEDqgk4"",""closed"":false,""currency"":""usd"",""customer"":""cus_6oAh1JW7wV1SQL"",""date"":1457022723,""description"":null,""discount"":{""object"":""discount"",""coupon"":{""id"":""25_cents_off"",""object"":""coupon"",""amount_off"":25,""created"":1443632214,""currency"":""usd"",""duration"":""forever"",""duration_in_months"":null,""livemode"":true,""max_redemptions"":null,""metadata"":{},""percent_off"":null,""redeem_by"":null,""times_redeemed"":40,""valid"":true},""customer"":""cus_6oAh1JW7wV1SQL"",""end"":null,""start"":1443647701,""subscription"":null},""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_6oqSbtLueewCc7"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457022396,""end"":1457627196},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17kzMtB3hEhqM7Eoa2pc1IK7/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1457022396,""period_start"":1456417596,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_6oqSbtLueewCc7"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2825,""webhooks_delivered_at"":1457022740,""statement_description"":null,""payment"":""ch_17m64PB3hEhqM7EoCQEDqgk4""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-06 17:53:34,150,2015-04
1292,36942,38195,evt_17mD2lB3hEhqM7EoGN22MYEZ,invoice.payment_failed,2016-03-07 01:20:26.496095,2016-03-07 01:20:26.496095,506,"{""id"":""evt_17mD2lB3hEhqM7EoGN22MYEZ"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457313619,""data"":{""object"":{""id"":""in_17mBxeB3hEhqM7EovDYZqMTi"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17mD2jB3hEhqM7EoM9IhB4C4"",""closed"":false,""currency"":""usd"",""customer"":""cus_7pTmGHt4i8UZur"",""date"":1457309458,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7pTvCFxoZYHhrr"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457308799,""end"":1457913599},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17mBxeB3hEhqM7EovDYZqMTi/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457572817,""paid"":false,""period_end"":1457308799,""period_start"":1456703999,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7pTvCFxoZYHhrr"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457309472,""statement_description"":null,""payment"":""ch_17mD2jB3hEhqM7EoM9IhB4C4""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-07 01:20:19,506,2015-04
1293,37088,38341,evt_17mR8cB3hEhqM7Eo2zqe28bu,invoice.payment_failed,2016-03-07 16:23:22.095221,2016-03-07 16:23:22.095221,174,"{""id"":""evt_17mR8cB3hEhqM7Eo2zqe28bu"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457367798,""data"":{""object"":{""id"":""in_17lKSwB3hEhqM7EoVmyJ9D0B"",""object"":""invoice"",""amount_due"":2850,""application_fee"":null,""attempt_count"":2,""attempted"":true,""charge"":""ch_17mR8aB3hEhqM7EoRBULYBMB"",""closed"":false,""currency"":""usd"",""customer"":""cus_6utOg2vAg9V0f0"",""date"":1457103822,""description"":null,""discount"":null,""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_6utOV9xUB2Pk9a"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457103600,""end"":1457708400},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17lKSwB3hEhqM7EoVmyJ9D0B/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":null,""paid"":false,""period_end"":1457103600,""period_start"":1456498800,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_6utOV9xUB2Pk9a"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2850,""webhooks_delivered_at"":1457103843,""statement_description"":null,""payment"":""ch_17mR8aB3hEhqM7EoRBULYBMB""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-07 16:23:18,174,2015-04
1294,37126,38379,evt_17mRwWB3hEhqM7Eox5mcM9zv,invoice.payment_failed,2016-03-07 17:15:00.091166,2016-03-07 17:15:00.091166,430,"{""id"":""evt_17mRwWB3hEhqM7Eox5mcM9zv"",""object"":""event"",""api_version"":""2014-09-08"",""created"":1457370892,""data"":{""object"":{""id"":""in_17mQq3B3hEhqM7Eo17h2fyCA"",""object"":""invoice"",""amount_due"":2825,""application_fee"":null,""attempt_count"":1,""attempted"":true,""charge"":""ch_17mRwVB3hEhqM7EoXgfTjSZO"",""closed"":false,""currency"":""usd"",""customer"":""cus_7fiTtLSfzNKLqg"",""date"":1457366647,""description"":null,""discount"":{""object"":""discount"",""coupon"":{""id"":""25_cents_off"",""object"":""coupon"",""amount_off"":25,""created"":1443632214,""currency"":""usd"",""duration"":""forever"",""duration_in_months"":null,""livemode"":true,""max_redemptions"":null,""metadata"":{},""percent_off"":null,""redeem_by"":null,""times_redeemed"":40,""valid"":true},""customer"":""cus_7fiTtLSfzNKLqg"",""end"":null,""start"":1452807762,""subscription"":null},""ending_balance"":0,""forgiven"":false,""lines"":{""object"":""list"",""data"":[{""id"":""sub_7mlphnVkBQZD11"",""object"":""line_item"",""amount"":2850,""currency"":""usd"",""description"":null,""discountable"":true,""livemode"":true,""metadata"":{},""period"":{""start"":1457366400,""end"":1457971200},""plan"":{""id"":""Alice_Metro_Weekly"",""object"":""plan"",""amount"":2850,""created"":1427466585,""currency"":""usd"",""interval"":""week"",""interval_count"":1,""livemode"":true,""metadata"":{},""name"":""Alice Metro Weekly"",""statement_descriptor"":""thisisAlice Metrocard"",""trial_period_days"":null,""statement_description"":""thisisAlice Metrocard""},""proration"":false,""quantity"":1,""subscription"":null,""type"":""subscription""}],""has_more"":false,""total_count"":1,""url"":""/v1/invoices/in_17mQq3B3hEhqM7Eo17h2fyCA/lines""},""livemode"":true,""metadata"":{},""next_payment_attempt"":1457630091,""paid"":false,""period_end"":1457366400,""period_start"":1456761600,""receipt_number"":null,""starting_balance"":0,""statement_descriptor"":null,""subscription"":""sub_7mlphnVkBQZD11"",""subtotal"":2850,""tax"":null,""tax_percent"":null,""total"":2825,""webhooks_delivered_at"":1457366657,""statement_description"":null,""payment"":""ch_17mRwVB3hEhqM7EoXgfTjSZO""}},""livemode"":true,""pending_webhooks"":1,""request"":null,""type"":""invoice.payment_failed""}",2016-03-07 17:14:52,430,2015-04
